id,status,credit_history,purpose,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker
377.0,2.0,3.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0
931.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
693.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0
664.0,1.0,4.0,0.0,1.0,5.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0
46.0,4.0,2.0,9.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
496.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
326.0,4.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
906.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0
854.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0
959.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0
167.0,4.0,4.0,9.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0
660.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0
15.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0
335.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0
70.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
858.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
940.0,4.0,4.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0
503.0,4.0,4.0,5.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
633.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0
65.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
667.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
385.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
469.0,4.0,2.0,6.0,1.0,5.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0
511.0,4.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
174.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0
732.0,4.0,4.0,1.0,4.0,5.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0
954.0,3.0,1.0,9.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
295.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0
484.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
26.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
237.0,1.0,2.0,3.0,1.0,5.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
413.0,4.0,3.0,9.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0
74.0,3.0,2.0,3.0,5.0,5.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0
387.0,4.0,2.0,0.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0
961.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
569.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0
655.0,2.0,3.0,9.0,5.0,5.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
44.0,2.0,2.0,6.0,5.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0
9.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0
473.0,4.0,2.0,2.0,5.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
513.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
284.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0
790.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
556.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
624.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0
617.0,1.0,2.0,0.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0
635.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0
35.0,1.0,4.0,0.0,1.0,5.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
628.0,4.0,2.0,8.0,5.0,1.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0
683.0,2.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
161.0,3.0,4.0,9.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
289.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0
989.0,2.0,2.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0
935.0,1.0,4.0,0.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0
862.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
638.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
675.0,3.0,4.0,0.0,2.0,5.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0
993.0,1.0,4.0,0.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0
23.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
418.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
722.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
53.0,4.0,4.0,3.0,5.0,5.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
704.0,1.0,4.0,3.0,5.0,5.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
874.0,2.0,1.0,6.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0
608.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0
990.0,1.0,2.0,6.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0
425.0,4.0,4.0,3.0,1.0,5.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0
620.0,4.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0
991.0,2.0,2.0,1.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0
314.0,1.0,2.0,0.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0
974.0,1.0,2.0,6.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
495.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
160.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
497.0,4.0,4.0,1.0,5.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
587.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0
978.0,2.0,2.0,2.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
969.0,1.0,1.0,0.0,5.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
979.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0
434.0,4.0,4.0,9.0,5.0,5.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0
637.0,1.0,4.0,9.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
60.0,4.0,4.0,0.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
908.0,1.0,3.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0
852.0,2.0,4.0,9.0,1.0,5.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
951.0,3.0,4.0,0.0,3.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
410.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
304.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
841.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0
122.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0
867.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0
55.0,1.0,4.0,3.0,1.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0
972.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
369.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0
87.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
733.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
229.0,2.0,1.0,9.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
130.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
651.0,2.0,2.0,3.0,5.0,5.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
170.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
765.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
692.0,2.0,2.0,5.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
962.0,2.0,0.0,9.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0
178.0,4.0,2.0,9.0,1.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
447.0,4.0,2.0,3.0,5.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
795.0,2.0,0.0,9.0,1.0,5.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0
30.0,3.0,4.0,3.0,1.0,5.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
165.0,4.0,4.0,0.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
786.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
112.0,2.0,4.0,0.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0
578.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
345.0,4.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0
549.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0
754.0,2.0,2.0,0.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0
402.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0
899.0,4.0,2.0,0.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
820.0,2.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0
151.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0
941.0,2.0,2.0,0.0,1.0,5.0,4.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
998.0,2.0,2.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0
336.0,1.0,4.0,5.0,2.0,5.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0
366.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
282.0,4.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
580.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
271.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
43.0,2.0,4.0,9.0,5.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0
371.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
98.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
13.0,2.0,3.0,10.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0
607.0,1.0,4.0,0.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
183.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
558.0,4.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0
529.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
203.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0
780.0,2.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
745.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
445.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
5.0,1.0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
414.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0
302.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
422.0,2.0,4.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0
277.0,2.0,4.0,9.0,1.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
680.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
561.0,4.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
394.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0
281.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
531.0,4.0,4.0,1.0,5.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0
242.0,4.0,2.0,9.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0
643.0,1.0,4.0,1.0,1.0,5.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0
333.0,4.0,2.0,0.0,5.0,4.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
986.0,1.0,2.0,0.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0
657.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
227.0,4.0,3.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0
250.0,2.0,3.0,0.0,5.0,5.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0
48.0,4.0,2.0,0.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
967.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
644.0,4.0,4.0,6.0,1.0,5.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0
323.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0
746.0,2.0,2.0,1.0,5.0,5.0,4.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0
914.0,1.0,0.0,2.0,1.0,5.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0
176.0,4.0,4.0,9.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
131.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
614.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0
37.0,4.0,4.0,3.0,1.0,5.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
362.0,4.0,4.0,2.0,5.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
623.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0
723.0,4.0,3.0,1.0,5.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0
486.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0
7.0,1.0,4.0,0.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0
182.0,1.0,0.0,9.0,5.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0
521.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0
190.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0
505.0,4.0,4.0,3.0,1.0,5.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0
301.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0
133.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
256.0,1.0,3.0,2.0,1.0,5.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0
378.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
702.0,1.0,3.0,6.0,5.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0
538.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
164.0,3.0,2.0,6.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0
455.0,2.0,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
187.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0
570.0,3.0,2.0,0.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
881.0,3.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0
598.0,1.0,2.0,3.0,1.0,5.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0
642.0,1.0,4.0,1.0,1.0,5.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0
105.0,4.0,2.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
924.0,1.0,3.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0
646.0,4.0,4.0,3.0,2.0,5.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0
88.0,1.0,4.0,0.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
73.0,4.0,2.0,2.0,5.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0
591.0,1.0,4.0,10.0,1.0,5.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0
910.0,1.0,3.0,0.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0
1.0,1.0,4.0,0.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0
573.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0
